ColorCollectionID,ColorID,ColorName,ColorNumber1,ColorNumber2,ColorType,Counter
263,42622,"S 6010-B90G",,,0,5273
263,42703,"S 6010-G10Y",,,0,5274
263,42800,"S 6010-G30Y",,,0,5275
263,42897,"S 6010-G50Y",,,0,5276
263,42987,"S 6010-G70Y",,,0,5277
263,43078,"S 6010-G90Y",,,0,5278
263,41994,"S 6010-R10B",,,0,5279
263,42082,"S 6010-R30B",,,0,5280
263,42161,"S 6010-R50B",,,0,5281
263,42228,"S 6010-R70B",,,0,5282
263,42314,"S 6010-R90B",,,0,5283
263,41489,"S 6010-Y10R",,,0,5284
263,41589,"S 6010-Y30R",,,0,5285
263,41692,"S 6010-Y50R",,,0,5286
263,41790,"S 6010-Y70R",,,0,5287
263,41897,"S 6010-Y90R",,,0,5288
263,42363,"S 6020-B",,,0,5289
263,42405,"S 6020-B10G",,,0,5290
263,42467,"S 6020-B30G",,,0,5291
263,42523,"S 6020-B50G",,,0,5292
263,42573,"S 6020-B70G",,,0,5293
263,42631,"S 6020-B90G",,,0,5294
263,42667,"S 6020-G",,,0,5295
263,42712,"S 6020-G10Y",,,0,5296
263,42809,"S 6020-G30Y",,,0,5297
263,42906,"S 6020-G50Y",,,0,5298
263,42996,"S 6020-G70Y",,,0,5299
263,43087,"S 6020-G90Y",,,0,5300
263,41954,"S 6020-R",,,0,5301
263,42003,"S 6020-R10B",,,0,5302
263,42049,"S 6020-R20B",,,0,5303
263,42091,"S 6020-R30B",,,0,5304
263,42126,"S 6020-R40B",,,0,5305
263,42170,"S 6020-R50B",,,0,5306
263,42201,"S 6020-R60B",,,0,5307
263,42237,"S 6020-R70B",,,0,5308
263,42281,"S 6020-R80B",,,0,5309
263,42323,"S 6020-R90B",,,0,5310
263,41449,"S 6020-Y",,,0,5311
263,41498,"S 6020-Y10R",,,0,5312
263,41548,"S 6020-Y20R",,,0,5313
263,41598,"S 6020-Y30R",,,0,5314
263,41644,"S 6020-Y40R",,,0,5315
263,41701,"S 6020-Y50R",,,0,5316
263,41747,"S 6020-Y60R",,,0,5317
263,41799,"S 6020-Y70R",,,0,5318
263,41853,"S 6020-Y80R",,,0,5319
263,41906,"S 6020-Y90R",,,0,5320
263,42371,"S 6030-B",,,0,5321
263,42413,"S 6030-B10G",,,0,5322
263,42475,"S 6030-B30G",,,0,5323
263,42531,"S 6030-B50G",,,0,5324
263,42581,"S 6030-B70G",,,0,5325
263,42639,"S 6030-B90G",,,0,5326
263,42675,"S 6030-G",,,0,5327
263,42720,"S 6030-G10Y",,,0,5328
263,42817,"S 6030-G30Y",,,0,5329
263,42914,"S 6030-G50Y",,,0,5330
263,43004,"S 6030-G70Y",,,0,5331
263,43095,"S 6030-G90Y",,,0,5332
263,41962,"S 6030-R",,,0,5333
442,85781,"Flamenco 25",,,0,5334
442,85782,"Flamenco 30",,,0,5335
442,85783,"Flamenco 35",,,0,5336
442,85784,"Flamenco 40",,,0,5337
442,85785,"Flamenco 45",,,0,5338
442,85786,"Flamenco 5",,,0,5339
442,85787,"Flamenco 50",,,0,5340
442,85788,"Flamenco 55",,,0,5341
263,42188,"S 0505-R60B",,,0,5342
263,42219,"S 0505-R70B",,,0,5343
263,42261,"S 0505-R80B",,,0,5344
263,42305,"S 0505-R90B",,,0,5345
263,41436,"S 0505-Y",,,0,5346
263,41480,"S 0505-Y10R",,,0,5347
263,41528,"S 0505-Y20R",,,0,5348
263,41580,"S 0505-Y30R",,,0,5349
263,41631,"S 0505-Y40R",,,0,5350
263,41677,"S 0505-Y50R",,,0,5351
263,41734,"S 0505-Y60R",,,0,5352
263,41781,"S 0505-Y70R",,,0,5353
263,41833,"S 0505-Y80R",,,0,5354
263,41888,"S 0505-Y90R",,,0,5355
263,118910,"S 0507-B",,,0,5356
263,118911,"S 0507-B20G",,,0,5357
263,118912,"S 0507-B80G",,,0,5358
263,118913,"S 0507-G",,,0,5359
263,118914,"S 0507-G40Y",,,0,5360
263,118915,"S 0507-G80Y",,,0,5361
263,118916,"S 0507-R",,,0,5362
263,118917,"S 0507-R20B",,,0,5363
263,118918,"S 0507-R40B",,,0,5364
263,118919,"S 0507-R60B",,,0,5365
263,118920,"S 0507-R80B",,,0,5366
263,118921,"S 0507-Y",,,0,5367
263,118922,"S 0507-Y20R",,,0,5368
263,118923,"S 0507-Y40R",,,0,5369
263,118924,"S 0507-Y60R",,,0,5370
263,118925,"S 0507-Y80R",,,0,5371
263,42353,"S 0510-B",,,0,5372
263,42390,"S 0510-B10G",,,0,5373
263,42452,"S 0510-B30G",,,0,5374
263,42508,"S 0510-B50G",,,0,5375
263,42558,"S 0510-B70G",,,0,5376
263,42616,"S 0510-B90G",,,0,5377
263,42657,"S 0510-G",,,0,5378
263,42697,"S 0510-G10Y",,,0,5379
263,42754,"S 0510-G20Y",,,0,5380
263,42794,"S 0510-G30Y",,,0,5381
263,42846,"S 0510-G40Y",,,0,5382
263,42891,"S 0510-G50Y",,,0,5383
263,42942,"S 0510-G60Y",,,0,5384
263,42981,"S 0510-G70Y",,,0,5385
263,43037,"S 0510-G80Y",,,0,5386
263,43072,"S 0510-G90Y",,,0,5387
263,41944,"S 0510-R",,,0,5388
263,41988,"S 0510-R10B",,,0,5389
263,42039,"S 0510-R20B",,,0,5390
263,42076,"S 0510-R30B",,,0,5391
263,42116,"S 0510-R40B",,,0,5392
263,42155,"S 0510-R50B",,,0,5393
263,42191,"S 0510-R60B",,,0,5394
442,85518,"Arctis 105",,,0,5395
442,85519,"Arctis 110",,,0,5396
442,85520,"Arctis 115",,,0,5397
442,85521,"Arctis 120",,,0,5398
442,85522,"Arctis 15",,,0,5399
442,85523,"Arctis 20",,,0,5400
442,85524,"Arctis 25",,,0,5401
442,85525,"Arctis 30",,,0,5402
442,85526,"Arctis 35",,,0,5403
442,85527,"Arctis 40",,,0,5404
442,85528,"Arctis 45",,,0,5405
1157,42950,"S 0530-G60Y",,,0,5406
1157,42005,"S 0530-R10B",,,0,5407
1157,41703,"S 0530-Y50R",,,0,5408
1157,41908,"S 0530-Y90R",,,0,5409
1157,42372,"S 0540-B",,,0,5410
1157,42818,"S 0540-G30Y",,,0,5411
1157,43096,"S 0540-G90Y",,,0,5412
1157,41963,"S 0540-R",,,0,5413
1157,41808,"S 0540-Y70R",,,0,5414
1157,42825,"S 0550-G30Y",,,0,5415
1157,41974,"S 0560-R",,,0,5416
1157,41367,"S 1000-N",,,0,5417
1157,41411,"S 1002-B",,,0,5418
1157,41398,"S 1002-R",,,0,5419
1157,41395,"S 1002-Y50R",,,0,5420
1157,42351,"S 1005-B",,,0,5421
1157,42430,"S 1005-B20G",,,0,5422
1157,42594,"S 1005-B80G",,,0,5423
1157,42695,"S 1005-G10Y",,,0,5424
1157,42745,"S 1005-G20Y",,,0,5425
1157,42792,"S 1005-G30Y",,,0,5426
1157,42883,"S 1005-G50Y",,,0,5427
1157,42940,"S 1005-G60Y",,,0,5428
1157,42979,"S 1005-G70Y",,,0,5429
1157,43029,"S 1005-G80Y",,,0,5430
1157,42147,"S 1005-R50B",,,0,5431
1157,42306,"S 1005-R90B",,,0,5432
1157,41481,"S 1005-Y10R",,,0,5433
1157,41581,"S 1005-Y30R",,,0,5434
1157,41632,"S 1005-Y40R",,,0,5435
1157,41678,"S 1005-Y50R",,,0,5436
1157,41735,"S 1005-Y60R",,,0,5437
1157,41782,"S 1005-Y70R",,,0,5438
1157,41834,"S 1005-Y80R",,,0,5439
1157,42391,"S 1010-B10G",,,0,5440
1157,42453,"S 1010-B30G",,,0,5441
1157,42559,"S 1010-B70G",,,0,5442
1157,42617,"S 1010-B90G",,,0,5443
1157,42698,"S 1010-G10Y",,,0,5444
1157,42795,"S 1010-G30Y",,,0,5445
1157,42892,"S 1010-G50Y",,,0,5446
1157,43038,"S 1010-G80Y",,,0,5447
1157,43073,"S 1010-G90Y",,,0,5448
1157,41945,"S 1010-R",,,0,5449
1157,42040,"S 1010-R20B",,,0,5450
1157,42309,"S 1010-R90B",,,0,5451
1157,41440,"S 1010-Y",,,0,5452
1157,41584,"S 1010-Y30R",,,0,5453
1157,41785,"S 1010-Y70R",,,0,5454
1157,41844,"S 1010-Y80R",,,0,5455
1157,41892,"S 1010-Y90R",,,0,5456
1157,42358,"S 1020-B",,,0,5457
1157,42400,"S 1020-B10G",,,0,5458
1157,42462,"S 1020-B30G",,,0,5459
1157,42518,"S 1020-B50G",,,0,5460
1157,42568,"S 1020-B70G",,,0,5461
1157,42626,"S 1020-B90G",,,0,5462
1157,42759,"S 1020-G20Y",,,0,5463
1157,42901,"S 1020-G50Y",,,0,5464
44,4794,"RUBIN 8",,,0,5465
44,4795,"RUBIN 9",,,0,5466
44,4786,"RUBIN ORIGINAL",,,0,5467
44,4803,"SCHIEFER 1",,,0,5468
44,4820,"SCHIEFER 2",,,0,5469
44,4821,"SCHIEFER 3",,,0,5470
44,4822,"SCHIEFER 4",,,0,5471
44,4823,"SCHIEFER 5",,,0,5472
44,4824,"SCHIEFER 6",,,0,5473
44,4825,"SCHIEFER 7",,,0,5474
44,4826,"SCHIEFER 8",,,0,5475
44,4827,"SCHIEFER 9",,,0,5476
44,4801,"SCHIEFER ORIGINAL",,,0,5477
44,4830,"SCHILF 1",,,0,5478
44,4847,"SCHILF 2",,,0,5479
44,4848,"SCHILF 3",,,0,5480
44,4849,"SCHILF 4",,,0,5481
44,4850,"SCHILF 5",,,0,5482
44,4851,"SCHILF 6",,,0,5483
44,4852,"SCHILF 7",,,0,5484
44,4853,"SCHILF 8",,,0,5485
44,4854,"SCHILF 9",,,0,5486
44,4828,"SCHILF ORIGINAL",,,0,5487
44,4857,"SEPIA 1",,,0,5488
44,4866,"SEPIA 2",,,0,5489
44,4867,"SEPIA 3",,,0,5490
44,4868,"SEPIA 4",,,0,5491
44,4869,"SEPIA 5",,,0,5492
44,4870,"SEPIA 6",,,0,5493
44,4871,"SEPIA 7",,,0,5494
44,4872,"SEPIA 8",,,0,5495
44,4873,"SEPIA 9",,,0,5496
44,4855,"SEPIA ORIGINAL",,,0,5497
44,4903,"SMARAGD 1",,,0,5498
44,4904,"SMARAGD 2",,,0,5499
44,4905,"SMARAGD 3",,,0,5500
44,4906,"SMARAGD 4",,,0,5501
44,4907,"SMARAGD 5",,,0,5502
44,4908,"SMARAGD 6",,,0,5503
44,4909,"SMARAGD 7",,,0,5504
44,4910,"SMARAGD 8",,,0,5505
44,4911,"SMARAGD 9",,,0,5506
44,4902,"SMARAGD ORIGINAL",,,0,5507
44,4919,"TAIGA 1",,,0,5508
44,4936,"TAIGA 2",,,0,5509
44,4937,"TAIGA 3",,,0,5510
44,4938,"TAIGA 4",,,0,5511
44,4939,"TAIGA 5",,,0,5512
44,4940,"TAIGA 6",,,0,5513
44,4941,"TAIGA 7",,,0,5514
44,4942,"TAIGA 8",,,0,5515
44,4943,"TAIGA 9",,,0,5516
44,4917,"TAIGA ORIGINAL",,,0,5517
44,4951,"TERRA 1",,,0,5518
44,4968,"TERRA 2",,,0,5519
44,4969,"TERRA 3",,,0,5520
44,4970,"TERRA 4",,,0,5521
44,4971,"TERRA 5",,,0,5522
44,4972,"TERRA 6",,,0,5523
44,4973,"TERRA 7",,,0,5524
44,4974,"TERRA 8",,,0,5525
44,4975,"TERRA 9",,,0,5526
44,4949,"TERRA ORIGINAL",,,0,5527
44,4995,"TOMMY 1",,,0,5528
44,4996,"TOMMY 2",,,0,5529
44,4997,"TOMMY 3",,,0,5530
44,4998,"TOMMY 4",,,0,5531
44,4999,"TOMMY 5",,,0,5532
44,5000,"TOMMY 6",,,0,5533
44,5001,"TOMMY 7",,,0,5534
44,5002,"TOMMY 8",,,0,5535
44,5003,"TOMMY 9",,,0,5536
44,4994,"TOMMY ORIGINAL",,,0,5537
44,5010,"TURMALIN 1",,,0,5538
44,5011,"TURMALIN 2",,,0,5539
44,5012,"TURMALIN 3",,,0,5540
44,5013,"TURMALIN 4",,,0,5541
44,5014,"TURMALIN 5",,,0,5542
44,5015,"TURMALIN 6",,,0,5543
44,5016,"TURMALIN 7",,,0,5544
44,5017,"TURMALIN 8",,,0,5545
44,5018,"TURMALIN 9",,,0,5546
44,5009,"TURMALIN ORIGINAL",,,0,5547
44,5020,"VICTORIA 1",,,0,5548
44,5021,"VICTORIA 2",,,0,5549
44,5022,"VICTORIA 3",,,0,5550
44,5023,"VICTORIA 4",,,0,5551
44,5024,"VICTORIA 5",,,0,5552
44,5025,"VICTORIA 6",,,0,5553
44,5026,"VICTORIA 7",,,0,5554
44,5027,"VICTORIA 8",,,0,5555
44,5028,"VICTORIA 9",,,0,5556
44,5019,"VICTORIA ORIGINAL",,,0,5557
53,4016,"AMAZONAS 0C",,,0,5558
53,4019,"AMAZONAS 11C",,,0,5559
53,4021,"AMAZONAS 12C",,,0,5560
53,4023,"AMAZONAS 13C",,,0,5561
53,4025,"AMAZONAS 14C",,,0,5562
53,4027,"AMAZONAS 15C",,,0,5563
53,4029,"AMAZONAS 16C",,,0,5564
53,4031,"AMAZONAS 17C",,,0,5565
53,4033,"AMAZONAS 18C",,,0,5566
53,4043,"APRIKOSE 0C",,,0,5567
53,4046,"APRIKOSE 11C",,,0,5568
53,4048,"APRIKOSE 12C",,,0,5569
53,4050,"APRIKOSE 13C",,,0,5570
53,4052,"APRIKOSE 14C",,,0,5571
53,4054,"APRIKOSE 15C",,,0,5572
53,4056,"APRIKOSE 16C",,,0,5573
53,4058,"APRIKOSE 17C",,,0,5574
53,4060,"APRIKOSE 18C",,,0,5575
53,4123,"BISON 0C",,,0,5576
53,4126,"BISON 11C",,,0,5577
53,4128,"BISON 12C",,,0,5578
53,4130,"BISON 13C",,,0,5579
53,4132,"BISON 14C",,,0,5580
53,4134,"BISON 15C",,,0,5581
53,4136,"BISON 16C",,,0,5582
53,4138,"BISON 17C",,,0,5583
53,4140,"BISON 18C",,,0,5584
53,4175,"COGNAC 0C",,,0,5585
53,4178,"COGNAC 11C",,,0,5586
53,4180,"COGNAC 12C",,,0,5587
53,4182,"COGNAC 13C",,,0,5588
53,4184,"COGNAC 14C",,,0,5589
53,4186,"COGNAC 15C",,,0,5590
53,4188,"COGNAC 16C",,,0,5591
53,4190,"COGNAC 17C",,,0,5592
53,4192,"COGNAC 18C",,,0,5593
53,4252,"GOBI 0C",,,0,5594
53,4255,"GOBI 11C",,,0,5595
53,4257,"GOBI 12C",,,0,5596
53,4259,"GOBI 13C",,,0,5597
53,4261,"GOBI 14C",,,0,5598
53,4263,"GOBI 15C",,,0,5599
53,4265,"GOBI 16C",,,0,5600
53,4267,"GOBI 17C",,,0,5601
53,4269,"GOBI 18C",,,0,5602
239,43197,"9123",,,0,5603
239,43198,"9125",,,0,5604
239,38951,"9129",,,0,5605
239,38952,"9132",,,0,5606
239,38953,"9135",,,0,5607
239,38954,"9136",,,0,5608
239,38955,"9137",,,0,5609
239,38956,"9144",,,0,5610
239,38957,"9146",,,0,5611
239,38958,"9149",,,0,5612
239,38959,"9153",,,0,5613
239,38960,"9154",,,0,5614
239,38961,"9156",,,0,5615
239,38962,"9157",,,0,5616
239,43199,"9162",,,0,5617
239,43200,"9164",,,0,5618
239,43201,"9166",,,0,5619
239,43202,"9169",,,0,5620
239,38963,"9171",,,0,5621
239,38964,"9174",,,0,5622
239,38965,"9176",,,0,5623
239,38966,"9177",,,0,5624
239,43203,"9182",,,0,5625
239,43204,"9183",,,0,5626
239,43205,"9184",,,0,5627
239,43206,"9186",,,0,5628
239,38967,"9187",,,0,5629
239,38968,"9190",,,0,5630
239,38969,"9192",,,0,5631
239,38970,"9195",,,0,5632
239,38971,"9197",,,0,5633
239,43207,"9200",,,0,5634
442,85639,"Caramel 15",,,0,5635
442,85640,"Caramel 20",,,0,5636
442,85641,"Caramel 25",,,0,5637
442,85642,"Caramel 30",,,0,5638
442,85643,"Caramel 35",,,0,5639
442,85644,"Caramel 40",,,0,5640
442,85645,"Caramel 45",,,0,5641
442,85646,"Caramel 5",,,0,5642
442,85647,"Caramel 50",,,0,5643
442,85648,"Caramel 55",,,0,5644
442,85649,"Caramel 60",,,0,5645
442,85650,"Caramel 65",,,0,5646
442,85651,"Caramel 70",,,0,5647
442,85652,"Caramel 75",,,0,5648
442,41634,"Caramel 80",,,0,5649
442,83705,"Caramel 85",,,0,5650
442,85655,"Caramel 90",,,0,5651
442,85656,"Caramel 95",,,0,5652
442,85657,"Ceramic 10",,,0,5653
442,85658,"Ceramic 100",,,0,5654
442,85659,"Ceramic 105",,,0,5655
442,85660,"Ceramic 15",,,0,5656
442,233363,"Ceramic 20",,,0,5657
442,85662,"Ceramic 25",,,0,5658
442,85663,"Ceramic 30",,,0,5659
442,85664,"Ceramic 35",,,0,5660
442,85665,"Ceramic 40",,,0,5661
442,85666,"Ceramic 45",,,0,5662
442,85667,"Ceramic 5",,,0,5663
442,85668,"Ceramic 50",,,0,5664
442,85669,"Ceramic 55",,,0,5665
442,83633,"Ceramic 60",,,0,5666
442,85671,"Ceramic 65",,,0,5667
442,85672,"Ceramic 70",,,0,5668
442,85673,"Ceramic 75",,,0,5669
442,85674,"Ceramic 80",,,0,5670
442,233437,"Ceramic 85",,,0,5671
442,233616,"Ceramic 90",,,0,5672
442,233411,"Ceramic 95",,,0,5673
442,85678,"Clematis 10",,,0,5674
442,85679,"Clematis 15",,,0,5675
442,85680,"Clematis 20",,,0,5676
442,85681,"Clematis 25",,,0,5677
442,85682,"Clematis 30",,,0,5678
442,85683,"Clematis 35",,,0,5679
442,85684,"Clematis 40",,,0,5680
442,85685,"Clematis 45",,,0,5681
442,85686,"Clematis 5",,,0,5682
442,85687,"Clematis 50",,,0,5683
442,85688,"Clematis 55",,,0,5684
442,85689,"Clematis 60",,,0,5685
442,85690,"Clematis 65",,,0,5686
442,85691,"Clematis 70",,,0,5687
442,85692,"Clematis 75",,,0,5688
442,85693,"Clematis 80",,,0,5689
442,85694,"Clematis 85",,,0,5690
442,85695,"Clematis 90",,,0,5691
442,85696,"Coelin 10",,,0,5692
442,85697,"Coelin 100",,,0,5693
442,85698,"Coelin 105",,,0,5694
442,85699,"Coelin 110",,,0,5695
442,85700,"Coelin 115",,,0,5696
442,85701,"Coelin 15",,,0,5697
442,85702,"Coelin 20",,,0,5698
442,85703,"Coelin 25",,,0,5699
442,85704,"Coelin 35",,,0,5700
442,85705,"Coelin 40",,,0,5701
442,85706,"Coelin 45",,,0,5702
442,85707,"Coelin 5",,,0,5703
442,85708,"Coelin 50",,,0,5704
442,85709,"Coelin 55",,,0,5705
442,85710,"Coelin 65",,,0,5706
442,85711,"Coelin 70",,,0,5707
442,85712,"Coelin 75",,,0,5708
442,85713,"Coelin 80",,,0,5709
442,85714,"Coelin 85",,,0,5710
442,85715,"Coelin 90",,,0,5711
442,85716,"Coelin 95",,,0,5712
442,85717,"Curry 10",,,0,5713
442,85718,"Curry 100",,,0,5714
442,85719,"Curry 105",,,0,5715
442,85720,"Curry 110",,,0,5716
442,85721,"Curry 115",,,0,5717
442,85722,"Curry 120",,,0,5718
442,85723,"Curry 125",,,0,5719
442,85724,"Curry 130",,,0,5720
442,85725,"Curry 135",,,0,5721
442,85726,"Curry 140",,,0,5722
442,85727,"Curry 145",,,0,5723
442,85728,"Curry 15",,,0,5724
442,85729,"Curry 20",,,0,5725
442,85730,"Curry 25",,,0,5726
442,85731,"Curry 30",,,0,5727
442,85732,"Curry 35",,,0,5728
442,85733,"Curry 40",,,0,5729
442,85734,"Curry 45",,,0,5730
442,85735,"Curry 5",,,0,5731
442,85736,"Curry 50",,,0,5732
442,85737,"Curry 55",,,0,5733
442,85738,"Curry 65",,,0,5734
442,85739,"Curry 70",,,0,5735
442,85740,"Curry 75",,,0,5736
1977,250642,"0030-Y20R",,,0,5737
1977,250643,"0030-Y30R",,,0,5738
1977,12972,"0030-Y40R",,,0,5739
1977,12973,"0030-Y50R",,,0,5740
1977,250644,"0030-Y60R",,,0,5741
1977,12975,"0030-Y70R",,,0,5742
1977,12976,"0030-Y80R",,,0,5743
1977,12977,"0030-Y90R",,,0,5744
1977,250645,"0040-B",,,0,5745
1977,12979,"0040-B10G",,,0,5746
1977,12980,"0040-B30G",,,0,5747
1977,250646,"0040-G",,,0,5751
1977,250647,"0040-G10Y",,,0,5752
1977,250648,"0040-G20Y",,,0,5753
1977,12984,"0040-G30Y",,,0,5754
1977,12985,"0040-G40Y",,,0,5755
1977,12986,"0040-G50Y",,,0,5756
1977,12987,"0040-G60Y",,,0,5757
1977,12988,"0040-G70Y",,,0,5758
1977,12989,"0040-G80Y",,,0,5759
1977,250649,"0040-G90Y",,,0,5760
1977,12991,"0040-R",,,0,5761
1977,12992,"0040-R10B",,,0,5762
1977,12993,"0040-R20B",,,0,5763
1977,12994,"0040-R30B",,,0,5764
1977,12995,"0040-R90B",,,0,5767
1977,250650,"0040-Y",,,0,5768
1977,12997,"0040-Y10R",,,0,5769
1977,12998,"0040-Y20R",,,0,5770
1977,12999,"0040-Y30R",,,0,5771
1977,250651,"0040-Y40R",,,0,5772
1977,250652,"0040-Y50R",,,0,5773
1977,250653,"0040-Y60R",,,0,5774
1977,13003,"0040-Y70R",,,0,5775
1977,13004,"0040-Y80R",,,0,5776
1977,13005,"0040-Y90R",,,0,5777
1977,250654,"0050-G10Y",,,0,5778
1977,250655,"0050-G20Y",,,0,5779
1977,13008,"0050-G30Y",,,0,5780
1977,13009,"0050-G40Y",,,0,5781
1977,13010,"0050-G50Y",,,0,5782
1977,13011,"0050-G60Y",,,0,5783
1977,13012,"0050-G70Y",,,0,5784
1977,13013,"0050-G80Y",,,0,5785
1977,13014,"0050-G90Y",,,0,5786
1977,13015,"0050-R",,,0,5787
1977,13016,"0050-R10B",,,0,5788
1977,250656,"0050-Y",,,0,5789
1977,13018,"0050-Y10R",,,0,5790
1977,250657,"0050-Y20R",,,0,5791
1977,13020,"0050-Y30R",,,0,5792
1977,250658,"0050-Y40R",,,0,5793
1977,13022,"0050-Y50R",,,0,5794
1977,250659,"0050-Y60R",,,0,5795
1977,13024,"0050-Y70R",,,0,5796
1977,13025,"0050-Y80R",,,0,5797
1977,13026,"0050-Y90R",,,0,5798
1977,250660,"0060-G10Y",,,0,5799
1977,250661,"0060-G20Y",,,0,5800
1977,13029,"0060-G30Y",,,0,5801
1977,13030,"0060-G40Y",,,0,5802
1977,13031,"0060-G50Y",,,0,5803
1977,13032,"0060-G60Y",,,0,5804
1977,13033,"0060-G70Y",,,0,5805
1977,13034,"0060-G80Y",,,0,5806
1977,13035,"0060-G90Y",,,0,5807
1977,13036,"0060-R",,,0,5808
1977,250662,"0060-Y",,,0,5809
1977,13038,"0060-Y10R",,,0,5810
1977,13039,"0060-Y20R",,,0,5811
1977,13040,"0060-Y30R",,,0,5812
1977,13041,"0060-Y40R",,,0,5813
1977,13042,"0060-Y50R",,,0,5814
1977,13043,"0060-Y60R",,,0,5815
1977,13044,"0060-Y70R",,,0,5816
1977,13045,"0060-Y80R",,,0,5817
1977,13046,"0060-Y90R",,,0,5818
1977,250663,"0070-G10Y",,,0,5819
1977,13048,"0070-G20Y",,,0,5820
1977,13049,"0070-G30Y",,,0,5821
1977,13050,"0070-G40Y",,,0,5822
1977,250664,"0070-G50Y",,,0,5823
1977,13052,"0070-G60Y",,,0,5824
1977,13053,"0070-G70Y",,,0,5825
1977,13054,"0070-G80Y",,,0,5826
1977,13055,"0070-G90Y",,,0,5827
1977,13056,"0070-R",,,0,5828
1977,250665,"0070-Y",,,0,5829
1977,13058,"0070-Y10R",,,0,5830
1977,13059,"0070-Y20R",,,0,5831
1977,13060,"0070-Y30R",,,0,5832
1977,13061,"0070-Y40R",,,0,5833
1977,13062,"0070-Y50R",,,0,5834
1977,13063,"0070-Y60R",,,0,5835
1977,13064,"0070-Y70R",,,0,5836
1977,250666,"0070-Y80R",,,0,5837
1977,13066,"0070-Y90R",,,0,5838
1977,13067,"0080-G20Y",,,0,5839
1977,13068,"0080-G30Y",,,0,5840
1977,13069,"0080-G40Y",,,0,5841
1977,13070,"0080-G60Y",,,0,5842
1977,13071,"0080-G70Y",,,0,5843
1977,250667,"0080-G90Y",,,0,5844
1977,250668,"0080-Y",,,0,5845
1977,13074,"0080-Y10R",,,0,5846
1977,250669,"0080-Y20R",,,0,5847
1977,13076,"0080-Y30R",,,0,5848
1977,13077,"0080-Y40R",,,0,5849
1977,13078,"0080-Y50R",,,0,5850
1977,13079,"0080-Y60R",,,0,5851
1977,13080,"0080-Y70R",,,0,5852
1977,250670,"0080-Y80R",,,0,5853
1977,13082,"0080-Y90R",,,0,5854
1977,13083,"0090-Y20R",,,0,5855
1977,13084,"0090-Y30R",,,0,5856
1977,13085,"0090-Y40R",,,0,5857
1977,13086,"0090-Y50R",,,0,5858
1977,13087,"0090-Y60R",,,0,5859
1977,13088,"0090-Y70R",,,0,5860
1977,13089,"0090-Y80R",,,0,5861
1977,110800,"0231-G31Y",,,0,5862
1977,110801,"0245-Y78R",,,0,5863
1157,43042,"S 1020-G80Y",,,0,5864
1157,42044,"S 1020-R20B",,,0,5865
1157,42121,"S 1020-R40B",,,0,5866
1157,42232,"S 1020-R70B",,,0,5867
1157,41444,"S 1020-Y",,,0,5868
1157,41493,"S 1020-Y10R",,,0,5869
1157,41543,"S 1020-Y20R",,,0,5870
1157,41593,"S 1020-Y30R",,,0,5871
1157,41696,"S 1020-Y50R",,,0,5872
1157,41848,"S 1020-Y80R",,,0,5873
1157,42366,"S 1030-B",,,0,5874
1157,42408,"S 1030-B10G",,,0,5875
1157,42576,"S 1030-B70G",,,0,5876
1157,42634,"S 1030-B90G",,,0,5877
1157,42715,"S 1030-G10Y",,,0,5878
1157,42812,"S 1030-G30Y",,,0,5879
1157,42999,"S 1030-G70Y",,,0,5880
1157,42006,"S 1030-R10B",,,0,5881
1157,41452,"S 1030-Y",,,0,5882
1157,41501,"S 1030-Y10R",,,0,5883
1157,41704,"S 1030-Y50R",,,0,5884
1157,41802,"S 1030-Y70R",,,0,5885
1157,41909,"S 1030-Y90R",,,0,5886
1157,42373,"S 1040-B",,,0,5887
1157,42439,"S 1040-B20G",,,0,5888
1157,42491,"S 1040-B40G",,,0,5889
1157,42546,"S 1040-B60G",,,0,5890
1157,42603,"S 1040-B80G",,,0,5891
1157,42677,"S 1040-G",,,0,5892
1157,42101,"S 1040-R30B",,,0,5893
1157,42210,"S 1040-R60B",,,0,5894
1157,42290,"S 1040-R80B",,,0,5895
1157,42379,"S 1050-B",,,0,5896
1157,42609,"S 1050-B80G",,,0,5897
1157,42646,"S 1050-B90G",,,0,5898
1157,42683,"S 1050-G",,,0,5899
1157,42730,"S 1050-G10Y",,,0,5900
1157,42019,"S 1050-R10B",,,0,5901
1157,41923,"S 1050-Y90R",,,0,5902
1157,42651,"S 1055-B90G",,,0,5903
1157,42688,"S 1060-G",,,0,5904
1157,42026,"S 1070-R10B",,,0,5905
1157,41934,"S 1070-Y90R",,,0,5906
1157,41368,"S 1500-N",,,0,5907
1157,41412,"S 1502-B",,,0,5908
1157,42252,"S 1550-R70B",,,0,5909
1157,42295,"S 1550-R80B",,,0,5910
1157,42388,"S 1565-B",,,0,5911
1157,42431,"S 2005-B20G",,,0,5912
1157,42746,"S 2005-G20Y",,,0,5913
1157,42980,"S 2005-G70Y",,,0,5914
1157,43071,"S 2005-G90Y",,,0,5915
1157,41943,"S 2005-R",,,0,5916
1157,42031,"S 2005-R20B",,,0,5917
1157,42263,"S 2005-R80B",,,0,5918
1157,41438,"S 2005-Y",,,0,5919
1157,41482,"S 2005-Y10R",,,0,5920
1157,41530,"S 2005-Y20R",,,0,5921
1157,41679,"S 2005-Y50R",,,0,5922
1157,42355,"S 2010-B",,,0,5923
1157,42392,"S 2010-B10G",,,0,5924
1157,42454,"S 2010-B30G",,,0,5925
